"FID_","STATEFP10","COUNTYFP10","VTDST10","GEOID10","VTDI10","NAME10","NAMELSAD10","LSAD10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10"
,"01","109","0250","011090250","A","Rural Home- County Bldg","Rural Home- County Bldg","00","G5240","N",88528362.000000,69325.000000,"+31.8145139","-086.1216933"
,"01","109","0270","011090270","A","Oak Bowery Church of Christ","Oak Bowery Church of Christ","00","G5240","N",56213813.000000,48143.000000,"+31.9349981","-086.1521030"
,"01","109","0040","011090040","A","Hamilton X Roads Hwy 231 S","Hamilton X Roads Hwy 231 S","00","G5240","N",30454906.000000,0.000000,"+31.6444364","-085.8041656"
,"01","109","0070","011090070","A","Saco VFD","Saco VFD","00","G5240","N",37922085.000000,55822.000000,"+31.9530874","-085.8603824"
,"01","125","4","011254","P","Southside Community Center","Southside Community Center","00","G5240","S",4918273.000000,12208.000000,"+33.1834928","-087.5561468"
,"01","125","22","0112522","P","Coker-Buhl-Romulas Masonic Lodge","Coker-Buhl-Romulas Masonic Lodge","00","G5240","S",166502491.000000,1275504.000000,"+33.2005768","-087.7377349"
,"01","125","30","0112530","P","Carrolls Creek Fire Station","Carrolls Creek Fire Station","00","G5240","S",43537366.000000,5738043.000000,"+33.3240372","-087.5662554"
,"01","125","38","0112538","P","Northport Civic Center","Northport Civic Center","00","G5240","S",16565817.000000,348547.000000,"+33.2660029","-087.5849901"
,"01","125","36","0112536","P","Chapel Hill Baptist Church","Chapel Hill Baptist Church","00","G5240","S",61779859.000000,232362.000000,"+33.3338898","-087.6481149"
,"01","125","9","011259","P","Clara Verner Towers","Clara Verner Towers","00","G5240","S",5621207.000000,434626.000000,"+33.2149630","-087.5398803"
,"01","117","41","0111741","A","Bay Springs Baptist Church","Bay Springs Baptist Church","00","G5240","N",47491682.000000,10115223.000000,"+33.0649539","-086.5493257"
,"01","117","34","0111734","A","Calera Community Center","Calera Community Center","00","G5240","N",114279835.000000,2080716.000000,"+33.1082028","-086.7258869"
,"01","117","47","0111747","A","Chelsea Liberty Baptist Church","Chelsea Liberty Baptist Church","00","G5240","N",41464231.000000,1540703.000000,"+33.3001829","-086.6249249"
,"01","117","5","011175","A","Harpersville City Hall","Harpersville City Hall","00","G5240","N",106451628.000000,5337797.000000,"+33.3142914","-086.4355224"
,"01","117","4","011174","A","Vincent City Hall","Vincent City Hall","00","G5240","N",106451153.000000,2411236.000000,"+33.4162959","-086.4118525"
,"01","117","3","011173","A","Turner Hollis American Legion Post #195","Turner Hollis American Legion Post #195","00","G5240","N",55349142.000000,1531255.000000,"+33.4311156","-086.4768625"
,"01","117","43","0111743","A","Faith Presbyterian Church","Faith Presbyterian Church","00","G5240","N",8224803.000000,62233.000000,"+33.3800273","-086.7161945"
,"01","117","31","0111731","A","Pea Ridge Community Center","Pea Ridge Community Center","00","G5240","N",110932939.000000,946207.000000,"+33.1628445","-086.9458455"
,"01","117","33","0111733","A","Montevallo Parks & Rec. Bldg. (Orr Park)","Montevallo Parks & Rec. Bldg. (Orr Park)","00","G5240","N",42445373.000000,402931.000000,"+33.0954152","-086.8602487"
,"01","117","22","0111722","A","Southcrest Baptist Church","Southcrest Baptist Church","00","G5240","N",79170807.000000,2138455.000000,"+33.2533809","-086.9475580"
,"01","117","1","011171","A","Dunnavant Community Center","Dunnavant Community Center","00","G5240","N",38691650.000000,1538509.000000,"+33.5086734","-086.5298435"
,"01","117","2","011172","A","Vandiver Volunteer Fire Department","Vandiver Volunteer Fire Department","00","G5240","N",59164007.000000,1715415.000000,"+33.4709301","-086.5030170"
,"01","117","6","011176","A","New Life Assembly of God","New Life Assembly of God","00","G5240","N",108101391.000000,1316137.000000,"+33.3472339","-086.5383650"
,"01","117","39","0111739","A","Wilsonville United Methodist Church","Wilsonville United Methodist Church","00","G5240","N",75342109.000000,7316449.000000,"+33.2352524","-086.5057542"
,"01","117","38","0111738","A","Fourmile Volunteer Fire & Rescue Dept.","Fourmile Volunteer Fire & Rescue Dept.","00","G5240","N",49122461.000000,484539.000000,"+33.2694536","-086.5588377"
,"01","117","7","011177","A","Chelsea City Hall","Chelsea City Hall","00","G5240","N",49185688.000000,747879.000000,"+33.3047689","-086.6850466"
,"01","117","8","011178","A","North Shelby Baptist Church","North Shelby Baptist Church","00","G5240","N",14978963.000000,308258.000000,"+33.3566846","-086.6754887"
,"01","117","9","011179","A","Asbury United Methodist Church","Asbury United Methodist Church","00","G5240","N",33638554.000000,621117.000000,"+33.3505185","-086.7023216"
,"01","117","10","0111710","A","Sports Blast Shelby County","Sports Blast Shelby County","00","G5240","N",76290070.000000,1224806.000000,"+33.3967682","-086.6044542"
,"01","117","11","0111711","A","Shoal Creek Town Hall","Shoal Creek Town Hall","00","G5240","N",25944493.000000,1943236.000000,"+33.4446313","-086.5985200"
,"01","117","12","0111712","A","Greystone Farms Clubhouse","Greystone Farms Clubhouse","00","G5240","N",3015675.000000,138542.000000,"+33.4297350","-086.6313200"
,"01","117","13","0111713","A","Hoover Fire Station #8 (Greystone)","Hoover Fire Station #8 (Greystone)","00","G5240","N",8580481.000000,149308.000000,"+33.4329210","-086.6439246"
,"01","117","14","0111714","A","The Church at Brook Hills","The Church at Brook Hills","00","G5240","N",20180463.000000,3045090.000000,"+33.4635591","-086.6536293"
,"01","117","15","0111715","A","Meadowbrook Baptist Church","Meadowbrook Baptist Church","00","G5240","N",7010621.000000,128476.000000,"+33.4170090","-086.6972840"
,"01","117","16","0111716","A","New Hope Cumberland Presbyterian Church","New Hope Cumberland Presbyterian Church","00","G5240","N",23181302.000000,492457.000000,"+33.3504509","-086.7530444"
,"01","117","20","0111720","A","Pelham Civic Complex","Pelham Civic Complex","00","G5240","N",53746383.000000,345608.000000,"+33.2917065","-086.7689090"
,"01","117","44","0111744","A","Riverchase United Methodist Church","Riverchase United Methodist Church","00","G5240","N",7974614.000000,297518.000000,"+33.3587889","-086.8011369"
,"01","117","17","0111717","A","First Christian Church","First Christian Church","00","G5240","N",7430074.000000,618094.000000,"+33.4091857","-086.7176368"
,"01","117","18","0111718","A","Valleydale Baptist Church","Valleydale Baptist Church","00","G5240","N",9538695.000000,637307.000000,"+33.3780848","-086.7593141"
,"01","117","42","0111742","A","Christ Church United Methodist","Christ Church United Methodist","00","G5240","N",6015814.000000,196957.000000,"+33.4026104","-086.7425318"
,"01","117","19","0111719","A","Riverchase Church of Christ","Riverchase Church of Christ","00","G5240","N",6065743.000000,184225.000000,"+33.3417972","-086.8140099"
,"01","117","21","0111721","A","Helena United Methodist Church","Helena United Methodist Church","00","G5240","N",60611093.000000,486484.000000,"+33.2724954","-086.8718674"
,"01","117","23","0111723","A","Maylene Pentecostal Lighthouse Church","Maylene Pentecostal Lighthouse Church","00","G5240","N",17865240.000000,244429.000000,"+33.2261223","-086.8815402"
,"01","117","24","0111724","A","Siluria Baptist Church","Siluria Baptist Church","00","G5240","N",8376687.000000,87083.000000,"+33.2326683","-086.8242479"
,"01","117","25","0111725","A","Alabaster Liberty Baptist Church","Alabaster Liberty Baptist Church","00","G5240","N",4355577.000000,42459.000000,"+33.2444087","-086.8051730"
,"01","117","26","0111726","A","Evangel Presbyterian Church","Evangel Presbyterian Church","00","G5240","N",11488156.000000,57622.000000,"+33.2359087","-086.8453463"
,"01","117","27","0111727","A","First Presbyterian Church of Alabaster","First Presbyterian Church of Alabaster","00","G5240","N",20336535.000000,257409.000000,"+33.2057158","-086.8381573"
,"01","117","28","0111728","A","Southside Baptist Church","Southside Baptist Church","00","G5240","N",26230204.000000,407384.000000,"+33.1732825","-086.8425494"
,"01","117","29","0111729","A","University Baptist Church","University Baptist Church","00","G5240","N",19021370.000000,448443.000000,"+33.1299917","-086.8369733"
,"01","117","30","0111730","A","Underwood Baptist Church","Underwood Baptist Church","00","G5240","N",26541288.000000,256676.000000,"+33.1455298","-086.8907466"
,"01","117","32","0111732","A","Wilton Municipal Annex","Wilton Municipal Annex","00","G5240","N",13974579.000000,223155.000000,"+33.0710928","-086.8917661"
,"01","117","45","0111745","A","First United Methodist Church of Alabaster","First United Methodist Church of Alabaster","00","G5240","N",10196269.000000,168721.000000,"+33.2610981","-086.8215058"
,"01","117","35","0111735","A","Concord Baptist Church","Concord Baptist Church","00","G5240","N",39732241.000000,284413.000000,"+33.1733673","-086.7144876"
,"01","117","36","0111736","A","Camp Branch Civic Center","Camp Branch Civic Center","00","G5240","N",93869687.000000,2555054.000000,"+33.2171646","-086.7334251"
,"01","117","37","0111737","A","Columbiana Recreation Building","Columbiana Recreation Building","00","G5240","N",171012430.000000,1538994.000000,"+33.1861905","-086.6251700"
,"01","117","40","0111740","A","Old Shelby Elementary School","Old Shelby Elementary School","00","G5240","N",102495827.000000,6295788.000000,"+33.1152525","-086.5644708"
,"01","117","46","0111746","A","Covenant Life Church","Covenant Life Church","00","G5240","N",11451984.000000,266559.000000,"+33.2916829","-086.8129655"
,"01","129","3","011293","A","Frankville/Koenton Voting District","Frankville/Koenton Voting District","00","G5240","N",124373492.000000,468844.000000,"+31.6732987","-088.1968147"
,"01","129","1","011291","P","Hobson Fire House Voting District","Hobson Fire House Voting District","00","G5240","S",108511983.000000,78982.000000,"+31.4887252","-088.1509283"
,"01","129","16","0112916","A","McIntosh Community Center Voting District","McIntosh Community Center Voting District","00","G5240","N",66660723.000000,3186667.000000,"+31.2786558","-087.9957786"
,"01","129","15","0112915","A","Malcolm Voting House Voting District","Malcolm Voting House Voting District","00","G5240","N",47316164.000000,1565145.000000,"+31.1977080","-087.9760232"
,"01","129","11","0112911","A","Deer Park/Epworth Fire House","Deer Park/Epworth Fire House","00","G5240","N",222244117.000000,1098182.000000,"+31.1952331","-088.3666526"
,"01","129","17","0112917","A","McIntosh Voting House Voting District","McIntosh Voting House Voting District","00","G5240","N",131146178.000000,78218.000000,"+31.2693965","-088.0709883"
,"01","129","2","011292","A","Springfield Bapt/Bigbee Voting District","Springfield Bapt/Bigbee Voting District","00","G5240","N",130904244.000000,31894.000000,"+31.5828535","-088.2048219"
,"01","129","4","011294","A","Millry Fire House/Millry City Hall Voting District","Millry Fire House/Millry City Hall Voting District","00","G5240","N",80836123.000000,64927.000000,"+31.6498724","-088.3110585"
,"01","129","10","0112910","A","Fruitdale Fire House Voting District","Fruitdale Fire House Voting District","00","G5240","N",190506512.000000,474397.000000,"+31.3443032","-088.3482382"
,"01","129","9","011299","A","Yellow Pine Voting House District","Yellow Pine Voting House District","00","G5240","N",88154748.000000,274377.000000,"+31.4021820","-088.4025049"
,"01","129","8","011298","P","Laton Hill Fire House Voting District","Laton Hill Fire House Voting District","00","G5240","S",85593203.000000,185905.000000,"+31.4974182","-088.3868643"
,"01","129","14","0112914","A","Fairford Fire House Voting District","Fairford Fire House Voting District","00","G5240","N",99664136.000000,41397.000000,"+31.1787046","-088.0756591"
,"01","129","12","0112912","A","Dees Comm/SimsChapel/Charity Chapel Voting District","Dees Comm/SimsChapel/Charity Chapel Voting District","00","G5240","N",247276650.000000,333331.000000,"+31.2264505","-088.2091020"
,"01","129","25","0112925","P","Chatom Courthouse","Chatom Courthouse","00","G5240","S",155008528.000000,76799.000000,"+31.4281353","-088.2834969"
,"01","129","7","011297","P","Yarbo Fire House Voting District","Yarbo Fire House Voting District","00","G5240","S",71771538.000000,0.000000,"+31.5300081","-088.3021404"
,"01","129","5","011295","A","Red Creek Fire House Voting District","Red Creek Fire House Voting District","00","G5240","N",86824218.000000,76690.000000,"+31.6632035","-088.4164728"
,"01","129","6","011296","P","Copeland Fire House Voting District","Copeland Fire House Voting District","00","G5240","S",117178563.000000,364640.000000,"+31.5574885","-088.3794406"
,"01","129","19","0112919","A","Cortelyou","Cortelyou","00","G5240","N",146131085.000000,6561819.000000,"+31.3749720","-087.9689127"
,"01","129","21","0112921","A","Carson/Preswick","Carson/Preswick","00","G5240","N",66035690.000000,2861913.000000,"+31.4721729","-087.9634953"
,"01","129","22","0112922","A","St. Stephens Fire House","St. Stephens Fire House","00","G5240","N",78348848.000000,2104536.000000,"+31.5429228","-088.0435131"
,"01","129","20","0112920","A","Leroy Fire House","Leroy Fire House","00","G5240","N",31565275.000000,93080.000000,"+31.4952535","-088.0083499"
,"01","129","24","0112924","A","Old Franklin School Site","Old Franklin School Site","00","G5240","N",31178378.000000,1218716.000000,"+31.6246643","-088.0953889"
,"01","129","23","0112923","A","Midway Methodist Church or Assembly","Midway Methodist Church or Assembly","00","G5240","N",84525895.000000,61481.000000,"+31.5688500","-088.1284919"
,"01","129","18","0112918","A","Wagarville Fire House","Wagarville Fire House","00","G5240","N",160722738.000000,69025.000000,"+31.3993949","-088.1033363"
,"01","129","13","0112913","P","Tibbie Fire House","Tibbie Fire House","00","G5240","S",145243209.000000,279872.000000,"+31.3673186","-088.1950022"
,"01","039","2","010392","A","Fairfield-Shady Bend","Fairfield-Shady Bend","00","G5240","N",176613665.000000,1564486.000000,"+31.2398412","-086.6312383"
,"01","039","1","010391","A","Andalusia","Andalusia","00","G5240","N",110859943.000000,1183054.000000,"+31.2985018","-086.4873397"
,"01","039","18","0103918","A","River Falls City Hall","River Falls City Hall","00","G5240","N",91463534.000000,2008565.000000,"+31.3565639","-086.5645073"
,"01","039","16","0103916","A","Straughn School -Heath Health","Straughn School -Heath Health","00","G5240","N",91727124.000000,8413332.000000,"+31.3911655","-086.4418846"
,"01","039","20","0103920","A","Sanford-Oakey Ridge","Sanford-Oakey Ridge","00","G5240","N",97235304.000000,918914.000000,"+31.2543283","-086.3833989"
,"01","039","21","0103921","A","Carolina City Hall","Carolina City Hall","00","G5240","N",110438308.000000,701748.000000,"+31.1682341","-086.5280174"
,"01","039","10","0103910","A","Wing Fire Dept.-Catoe's Store","Wing Fire Dept.-Catoe's Store","00","G5240","N",293660975.000000,5038924.000000,"+31.0791545","-086.6205124"
,"01","039","12","0103912","A","Red Level City Hall","Red Level City Hall","00","G5240","N",62876497.000000,84176.000000,"+31.4158277","-086.6417921"
,"01","039","11","0103911","A","Buck Creek-Brooks","Buck Creek-Brooks","00","G5240","N",158707156.000000,514855.000000,"+31.4843610","-086.6020383"
,"01","039","15","0103915","A","Gantt City Hall","Gantt City Hall","00","G5240","N",92790287.000000,2227970.000000,"+31.4350783","-086.4912534"
,"01","039","6","010396","A","Loango","Loango","00","G5240","N",85784586.000000,232227.000000,"+31.3329897","-086.6429019"
,"01","039","23","0103923","A","Beulah BC","Beulah BC","00","G5240","N",130210546.000000,597244.000000,"+31.1728123","-086.2386336"
,"01","039","13","0103913","A","Blue Springs","Blue Springs","00","G5240","N",105269430.000000,962952.000000,"+31.1786201","-086.3313331"
,"01","039","9","010399","A","Florala -Boles Mill","Florala -Boles Mill","00","G5240","N",195070668.000000,2373004.000000,"+31.0544559","-086.2823195"
,"01","039","19","0103919","A","Stanley-Enon-McAdams","Stanley-Enon-McAdams","00","G5240","N",162338817.000000,1827878.000000,"+31.1349453","-086.4325554"
,"01","039","8","010398","A","Babbie-Cedar Grove","Babbie-Cedar Grove","00","G5240","N",64272842.000000,512452.000000,"+31.3274866","-086.3216900"
,"01","039","3","010393","P","Opp","Opp","00","G5240","S",98508372.000000,2589230.000000,"+31.2878616","-086.2438322"
,"01","039","14","0103914","A","Valley Grove-Friendship","Valley Grove-Friendship","00","G5240","N",102878810.000000,363955.000000,"+31.3835741","-086.2436035"
,"01","039","4","010394","A","Harmony Masonic Lodge #743-Rodgers","Harmony Masonic Lodge #743-Rodgers","00","G5240","N",53295160.000000,355939.000000,"+31.3520688","-086.3634740"
,"01","039","17","0103917","A","Wiggins Store","Wiggins Store","00","G5240","N",128310370.000000,689798.000000,"+31.4438865","-086.3242673"
,"01","039","5","010395","A","Marvin Adams","Marvin Adams","00","G5240","N",51054233.000000,43271.000000,"+31.4883702","-086.4381871"
,"01","039","7","010397","A","Lockhart-Damacus","Lockhart-Damacus","00","G5240","N",171132020.000000,1078762.000000,"+31.0376005","-086.4304449"
,"01","039","22","0103922","A","Libertyville","Libertyville","00","G5240","N",34371110.000000,243292.000000,"+31.2398950","-086.4568029"
,"01","089","22","0108922","A","Whitesburg Baptist Church","Whitesburg Baptist Church","00","G5240","N",4065955.000000,0.000000,"+34.6658596","-086.5617632"
,"01","089","19","0108919","A","Weatherly Heights Bapt Church","Weatherly Heights Bapt Church","00","G5240","N",6753926.000000,0.000000,"+34.6364224","-086.5388563"
,"01","089","47","0108947","P","West Huntsville Elementary School","West Huntsville Elementary School","00","G5240","S",3017164.000000,21802.000000,"+34.7170007","-086.6067090"
,"01","089","16","0108916","A","Westside Neighborhood Center","Westside Neighborhood Center","00","G5240","N",434558.000000,16520.000000,"+34.7217357","-086.5994623"
,"01","089","18","0108918","A","Whitesburg Middle School","Whitesburg Middle School","00","G5240","N",2647919.000000,0.000000,"+34.6765018","-086.5716478"
,"01","085","0031","010850031","A","Old Bethel Church Voting District","Old Bethel Church Voting District","00","G5240","N",199078789.000000,289404.000000,"+32.2048871","-086.8242595"
,"01","085","0011","010850011","A","White Hall Town Hall","White Hall Town Hall","00","G5240","N",145618174.000000,8351432.000000,"+32.3074470","-086.7327487"
,"01","085","0021","010850021","A","Lowndesboro CME Church Voting District","Lowndesboro CME Church Voting District","00","G5240","N",158274448.000000,5381464.000000,"+32.3261208","-086.6382259"
,"01","085","0061","010850061","A","Hayneville Courthouse Annex Voting District","Hayneville Courthouse Annex Voting District","00","G5240","N",101014730.000000,902150.000000,"+32.2222631","-086.6080716"
,"01","085","0131","010850131","P","Fort Deposit National Guard Armory Voting District","Fort Deposit National Guard Armory Voting District","00","G5240","S",74664946.000000,9589.000000,"+31.9765209","-086.6161430"
,"01","085","0121","010850121","P","Fort Deposit National Guard Armory Voting District","Fort Deposit National Guard Armory Voting District","00","G5240","S",21590855.000000,52525.000000,"+32.0208735","-086.5851975"
,"01","085","0051","010850051","A","New Salem Church Voting District","New Salem Church Voting District","00","G5240","N",447659483.000000,911579.000000,"+32.0632369","-086.7733940"
,"01","085","0091","010850091","A","New Hope Church Voting District","New Hope Church Voting District","00","G5240","N",53594020.000000,327322.000000,"+32.0938751","-086.5897151"
,"01","085","0092","010850092","P","New Hope Church Voting District","New Hope Church Voting District","00","G5240","S",22816679.000000,206020.000000,"+32.1001153","-086.5484629"
,"01","085","0041","010850041","A","Mosses Town Hall","Mosses Town Hall","00","G5240","N",123910012.000000,962624.000000,"+32.1652476","-086.6797983"
,"01","085","0151","010850151","A","New Pleasant Valley Church","New Pleasant Valley Church","00","G5240","N",41633079.000000,458013.000000,"+32.2315518","-086.4427205"
,"01","085","0071","010850071","A","Burkville Volunteer Fire Dept.","Burkville Volunteer Fire Dept.","00","G5240","N",78697267.000000,1403565.000000,"+32.2430085","-086.5179150"
,"01","085","0022","010850022","A","Lowndesboro CME Church","Lowndesboro CME Church","00","G5240","N",32471409.000000,1422279.000000,"+32.3075945","-086.5292653"
,"01","085","10A1","0108510A1","A","New Pleasant Valley Church","New Pleasant Valley Church","00","G5240","N",34418153.000000,272008.000000,"+32.2076861","-086.4818713"
,"01","089","17","0108917","A","Trinity United Meth Church","Trinity United Meth Church","00","G5240","N",2312727.000000,0.000000,"+34.6986398","-086.5768358"
,"01","089","25","0108925","A","Airport Road Fire Station #6","Airport Road Fire Station #6","00","G5240","N",7299967.000000,218265.000000,"+34.6788151","-086.5924768"
,"01","089","48","0108948","A","Senior Center","Senior Center","00","G5240","N",5733243.000000,227456.000000,"+34.6969988","-086.5940862"
,"01","085","0141","010850141","A","Community Center","Community Center","00","G5240","N",175143930.000000,1228663.000000,"+32.0401597","-086.4597392"
,"01","085","0081","010850081","A","Lily Baptist Church","Lily Baptist Church","00","G5240","N",77959176.000000,714380.000000,"+32.1537175","-086.5020394"
,"01","085","0111","010850111","P","New Hope Church","New Hope Church","00","G5240","S",23487265.000000,90379.000000,"+32.0330913","-086.5403444"
,"01","085","0112","010850112","P","New Hope Church","New Hope Church","00","G5240","S",13317095.000000,238014.000000,"+32.0752471","-086.5178545"
,"01","085","0101","010850101","A","Lily Baptist Church","Lily Baptist Church","00","G5240","N",28852588.000000,499646.000000,"+32.0884525","-086.4961982"
,"01","089","26","0108926","A","Chaffee School","Chaffee School","00","G5240","N",5381116.000000,21296.000000,"+34.6538498","-086.5756635"
,"01","089","20","0108920","A","Aldersgate United Meth Church","Aldersgate United Meth Church","00","G5240","N",11041438.000000,0.000000,"+34.6067348","-086.5378248"
,"01","089","23","0108923","A","Hillwood Baptist Church","Hillwood Baptist Church","00","G5240","N",7738903.000000,0.000000,"+34.6170222","-086.5586111"
,"01","089","41","0108941","A","Terry Heights School","Terry Heights School","00","G5240","N",1774177.000000,5619.000000,"+34.7310141","-086.6034315"
,"01","089","31","0108931","A","Fire and Rescue Academy","Fire and Rescue Academy","00","G5240","N",3827567.000000,2443.000000,"+34.7528393","-086.6005351"
,"01","089","4","010894","A","Lee High School","Lee High School","00","G5240","N",2940939.000000,0.000000,"+34.7524656","-086.5773295"
,"01","089","59","0108959","P","Whitesburg Boat Harbor","Whitesburg Boat Harbor","00","G5240","S",186773098.000000,13259371.000000,"+34.6138980","-086.6331214"
,"01","089","21","0108921","A","The Dwelling Place","The Dwelling Place","00","G5240","N",14468100.000000,419790.000000,"+34.5946868","-086.5658059"
,"01","089","30","0108930","A","Ed White Middle School","Ed White Middle School","00","G5240","N",5501973.000000,14592.000000,"+34.7627268","-086.6350062"
,"01","089","27","0108927","P","Oakwood College","Oakwood College","00","G5240","S",4194673.000000,60012.000000,"+34.7584251","-086.6524975"
,"01","089","50","0108950","P","St.Luke Missionary Bapt Church","St.Luke Missionary Bapt Church","00","G5240","S",7040502.000000,6456.000000,"+34.7441354","-086.6425729"
,"01","089","29","0108929","A","Madison County Nature Trail","Madison County Nature Trail","00","G5240","N",16145847.000000,79845.000000,"+34.5901917","-086.5137689"
,"01","089","75","0108975","P","Owens Cross Roads City Hall","Owens Cross Roads City Hall","00","G5240","S",66425253.000000,691954.000000,"+34.5973489","-086.4503025"
,"01","089","33","0108933","A","Highlands School","Highlands School","00","G5240","N",2600431.000000,0.000000,"+34.7475019","-086.6275723"
,"01","089","84","0108984","A","Blackburn Chapel CP Church","Blackburn Chapel CP Church","00","G5240","N",15305461.000000,9786.000000,"+34.7925559","-086.6756013"
,"01","089","40","0108940","A","Lewis Chapel CP Church","Lewis Chapel CP Church","00","G5240","N",31733922.000000,98246.000000,"+34.8181985","-086.6462898"
,"01","089","37","0108937","A","New Shiloh Church Ministries","New Shiloh Church Ministries","00","G5240","N",2313470.000000,0.000000,"+34.7679018","-086.6324972"
,"01","089","39","0108939","A","Calvary Friendship Center","Calvary Friendship Center","00","G5240","N",902168.000000,0.000000,"+34.7398692","-086.6114100"
,"01","089","54","0108954","A","Sherwood Baptist Church","Sherwood Baptist Church","00","G5240","N",24098909.000000,298523.000000,"+34.7227438","-086.6787178"
,"01","089","32","0108932","A","University Place School","University Place School","00","G5240","N",5201100.000000,1838.000000,"+34.7295765","-086.6287000"
,"01","089","34","0108934","A","West Mastin Lake School","West Mastin Lake School","00","G5240","N",2120884.000000,0.000000,"+34.7750812","-086.6307832"
,"01","089","35","0108935","A","First Missionary Baptist Church","First Missionary Baptist Church","00","G5240","N",4504910.000000,2577.000000,"+34.7710248","-086.6006548"
,"01","089","38","0108938","A","Johnson High School","Johnson High School","00","G5240","N",20961036.000000,28117.000000,"+34.8151933","-086.6004720"
,"01","089","93","0108993","A","Harvest Bapt Church","Harvest Bapt Church","00","G5240","N",30354661.000000,149529.000000,"+34.8500470","-086.7579091"
,"01","089","57","0108957","P","Big Cove Fire Station","Big Cove Fire Station","00","G5240","S",35540024.000000,128524.000000,"+34.6916296","-086.4833590"
,"01","089","76","0108976","A","Meridianville 1st Bapt Church","Meridianville 1st Bapt Church","00","G5240","N",17190105.000000,3884.000000,"+34.8433972","-086.5982092"
,"01","089","65","0108965","A","Toney United Methodist Church","Toney United Methodist Church","00","G5240","N",89020454.000000,321222.000000,"+34.9101347","-086.7065630"
,"01","089","83","0108983","A","Church Of Christ Meridianville","Church Of Christ Meridianville","00","G5240","N",59145510.000000,260095.000000,"+34.8774654","-086.5629052"
,"01","089","64","0108964","A","Pineview Bapt Church","Pineview Bapt Church","00","G5240","N",53453571.000000,123490.000000,"+34.8442830","-086.7016394"
,"01","089","66","0108966","A","Mary Kelly Johnston Gym","Mary Kelly Johnston Gym","00","G5240","N",13137970.000000,46179.000000,"+34.8356412","-086.5448995"
,"01","089","44","0108944","A","Pleasant Springs Baptist Church","Pleasant Springs Baptist Church","00","G5240","N",6861333.000000,5135.000000,"+34.8121617","-086.5591662"
,"01","089","1","010891","A","A&M University New Gym","A&M University New Gym","00","G5240","N",3950778.000000,8353.000000,"+34.7824673","-086.5643427"
,"01","089","87","0108987","A","Chase Valley United Meth","Chase Valley United Meth","00","G5240","N",14974414.000000,370653.000000,"+34.8192006","-086.5215686"
,"01","089","49","0108949","A","Ridgecrest School","Ridgecrest School","00","G5240","N",4789448.000000,31885.000000,"+34.7038608","-086.6240823"
,"01","089","46","0108946","A","Westlawn Middle School","Westlawn Middle School","00","G5240","N",1568867.000000,0.000000,"+34.7165467","-086.6298379"
,"01","089","52","0108952","A","McDonnell School","McDonnell School","00","G5240","N",2663864.000000,25132.000000,"+34.6875573","-086.6143807"
,"01","089","91","0108991","A","Discovery Middle School","Discovery Middle School","00","G5240","N",5840263.000000,23854.000000,"+34.7440252","-086.7454949"
,"01","089","45","0108945","A","Lakewood Community Center","Lakewood Community Center","00","G5240","N",3542162.000000,0.000000,"+34.7720081","-086.5831809"
,"01","089","36","0108936","A","Dr.Richard Showers Center","Dr.Richard Showers Center","00","G5240","N",4981126.000000,2066.000000,"+34.7845077","-086.6025933"
,"01","089","77","0108977","A","Brownsboro Bapt Church","Brownsboro Bapt Church","00","G5240","N",47889564.000000,412254.000000,"+34.7294534","-086.4633260"
,"01","089","10","0108910","P","Monte Sano Fire Station #4","Monte Sano Fire Station #4","00","G5240","S",10867444.000000,1515.000000,"+34.7351011","-086.5436681"
,"01","089","58","0108958","A","Little Indian Creek PB Church","Little Indian Creek PB Church","00","G5240","N",10103731.000000,20632.000000,"+34.7824091","-086.7007411"
,"01","089","51","0108951","A","Grace United Meth Church","Grace United Meth Church","00","G5240","N",13020591.000000,78848.000000,"+34.7612017","-086.7358127"
,"01","089","69","0108969","A","Madison Church Of Christ","Madison Church Of Christ","00","G5240","N",5052224.000000,13727.000000,"+34.7162859","-086.7341326"
,"01","089","78","0108978","A","Monrovia Church of Christ","Monrovia Church of Christ","00","G5240","N",24940301.000000,123700.000000,"+34.7800320","-086.7585995"
,"01","089","60","0108960","A","Triana City Hall","Triana City Hall","00","G5240","N",31079951.000000,3574927.000000,"+34.6037050","-086.7450851"
,"01","089","53","0108953","A","J.E. Williams Elem School","J.E. Williams Elem School","00","G5240","N",41041490.000000,413137.000000,"+34.6430050","-086.7663230"
,"01","089","9","010899","P","Blossomwood School","Blossomwood School","00","G5240","S",2938626.000000,0.000000,"+34.7215906","-086.5585561"
,"01","089","8","010898","P","Mountainview Baptist Church","Mountainview Baptist Church","00","G5240","S",3417694.000000,0.000000,"+34.7383337","-086.5581810"
,"01","089","5","010895","P","Chapman Middle School","Chapman Middle School","00","G5240","S",18852185.000000,41464.000000,"+34.7632184","-086.5372368"
,"01","089","11","0108911","P","Cove United Meth Church","Cove United Meth Church","00","G5240","S",46715622.000000,359018.000000,"+34.6678728","-086.4728813"
,"01","089","63","0108963","A","Mad Mission 7th Day Advent Church","Mad Mission 7th Day Advent Church","00","G5240","N",6861244.000000,120549.000000,"+34.6859474","-086.7263401"
,"01","089","56","0108956","A","Maysville Church of Christ","Maysville Church of Christ","00","G5240","N",117066455.000000,663615.000000,"+34.7827440","-086.4057661"
